,movieId,title
2108,5339,Husbands and Wives (1992)
2109,5341,Lenny (1974)
2110,5345,Triumph of the Spirit (1989)
2111,5346,Wild Orchid (1990)
2112,5347,Deuces Wild (2002)
2113,5348,Hollywood Ending (2002)
2114,5349,Spider-Man (2002)
2115,5353,Butterflies Are Free (1972)
2116,5357,Iron Will (1994)
2117,5358,Mountains of the Moon (1990)
2118,5361,White Fang (1991)
2119,5364,Unfaithful (2002)
2120,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)"
2121,5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)"
2122,5377,About a Boy (2002)
2123,5378,Star Wars: Episode II - Attack of the Clones (2002)
2124,5379,"Believer, The (2001)"
2125,5380,"Importance of Being Earnest, The (2002)"
2126,5384,I Want to Live! (1958)
2127,5387,Enough (2002)
2128,5388,Insomnia (2002)
2129,5389,Spirit: Stallion of the Cimarron (2002)
2130,5390,CQ (2001)
2131,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)
2132,5398,Requiem for a Heavyweight (1962)
2133,5400,"Sum of All Fears, The (2002)"
2134,5404,84 Charing Cross Road (1987)
2135,5410,Silent Running (1972)
2136,5415,Divine Secrets of the Ya-Ya Sisterhood (2002)
2137,5416,Cherish (2002)
2138,5417,"Fast Runner, The (Atanarjuat) (2001)"
2139,5419,Scooby-Doo (2002)
2140,5420,Windtalkers (2002)
2141,5421,"Dangerous Lives of Altar Boys, The (2002)"
2142,5424,Harvard Man (2001)
2143,5425,Dark Blue World (Tmavomodrý svet) (2001)
2144,5433,Silver Bullet (Stephen King's Silver Bullet) (1985)
2145,5434,"Sorry, Wrong Number (1948)"
2146,5444,Lilo & Stitch (2002)
2147,5446,Rabbit-Proof Fence (2002)
2148,5447,Sunshine State (2002)
2149,5448,Hey Arnold! The Movie (2002)
2150,5450,Lovely & Amazing (2001)
2151,5451,Pumpkin (2002)
2152,5461,Me Without You (2001)
2153,5462,"Crocodile Hunter: Collision Course, The (2002)"
2154,5463,Reign of Fire (2002)
2155,5464,Road to Perdition (2002)
2156,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001)
2157,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001)
2158,5471,Perfect (1985)
2159,5472,1776 (1972)
2160,5475,Z (1969)
2161,5477,Sex and Lucia (Lucía y el sexo) (2001)
2162,5479,K-19: The Widowmaker (2002)
2163,5485,Tadpole (2002)
2164,5493,In Like Flint (1967)
2165,5497,Our Man Flint (1965)
2166,5498,Red Beard (Akahige) (1965)
2167,5499,Robin and Marian (1976)
2168,5503,"Last Kiss, The (Ultimo bacio, L') (2001)"
2169,5504,Spy Kids 2: The Island of Lost Dreams (2002)
2170,5505,"Good Girl, The (2002)"
2171,5506,Blood Work (2002)
2172,5508,24 Hour Party People (2002)
2173,5515,Songs From the Second Floor (Sånger från andra våningen) (2000)
2174,5521,"Principal, The (1987)"
2175,5522,Rollerball (1975)
2176,5523,"Adventures of Pluto Nash, The (2002)"
2177,5524,Blue Crush (2002)
2178,5525,Mostly Martha (Bella Martha) (2001)
2179,5527,Possession (2002)
2180,5528,One Hour Photo (2002)
2181,5530,Simone (S1m0ne) (2002)
2182,5531,Undisputed (2002)
2183,5537,Satin Rouge (2002)
2184,5540,Clash of the Titans (1981)
2185,5562,Snipes (2001)
2186,5563,City by the Sea (2002)
2187,5570,Thesis (Tesis) (1996)
2188,5575,Alias Betty (Betty Fisher et autres histoires) (2001)
2189,5577,Igby Goes Down (2002)
2190,5582,Captain Ron (1992)
2191,5589,Indian Summer (1993)
2192,5601,"Yearling, The (1946)"
2193,5607,"Son of the Bride (Hijo de la novia, El) (2001)"
2194,5608,"Das Experiment (Experiment, The) (2001)"
2195,5610,"Banger Sisters, The (2002)"
2196,5611,"Four Feathers, The (2002)"
2197,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)"
2198,5615,Invincible (2001)
2199,5617,Secretary (2002)
2200,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
2201,5625,Moonlight Mile (2002)
2202,5628,Wasabi (2001)
2203,5632,Bloody Sunday (2002)
2204,5633,Heaven (2002)
2205,5635,"Man from Elysian Fields, The (2001)"
2206,5637,Flirting (1991)
2207,5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964)
2208,5644,"Pride of the Yankees, The (1942)"
2209,5646,Valmont (1989)
2210,5657,Flashback (1990)
2211,5666,"Rules of Attraction, The (2002)"
2212,5667,Tuck Everlasting (2002)
2213,5668,White Oleander (2002)
2214,5673,Punch-Drunk Love (2002)
2215,5680,Auto Focus (2002)
2216,5682,"Grey Zone, The (2001)"
2217,5685,Real Women Have Curves (2002)
2218,5688,Tully (2000)
2219,5689,Billy Bathgate (1991)
2220,5690,Grave of the Fireflies (Hotaru no haka) (1988)
2221,5693,Saturday Night Fever (1977)
2222,5694,Staying Alive (1983)
2223,5696,Urban Cowboy (1980)
2224,5706,...All the Marbles (1981)
2225,5707,Absence of Malice (1981)
2226,5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)"
2227,5741,"Woman Next Door, The (Femme d'à côté, La) (1981)"
2228,5742,First Monday in October (1981)
2229,5745,"Four Seasons, The (1981)"
2230,5747,Gallipoli (1981)
2231,5749,Ghost Story (1981)
2232,5764,Looker (1981)
2233,5772,My Dinner with André (1981)
2234,5782,"Professional, The (Le professionnel) (1981)"
2235,5786,Paid in Full (2002)
2236,5788,All or Nothing (2002)
2237,5791,Frida (2002)
2238,5792,Roger Dodger (2002)
2239,5796,Casino Royale (1967)
2240,5799,Exodus (1960)
2241,5803,I Spy (2002)
2242,5810,8 Mile (2002)
2243,5812,Far from Heaven (2002)
2244,5816,Harry Potter and the Chamber of Secrets (2002)
2245,5817,Ararat (2002)
2246,5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)"
2247,5828,Blackrock (1997)
2248,5829,Men with Brooms (2002)
2249,5838,Madame Bovary (1991)
2250,5839,My Father's Glory (La gloire de mon père) (1990)
2251,5840,"My Mother's Castle (Château de ma mère, Le) (1990)"
2252,5841,Return to the Blue Lagoon (1991)
2253,5843,Toy Soldiers (1991)
2254,5847,Ragtime (1981)
2255,5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)"
2256,5867,Thief (1981)
2257,5872,Die Another Day (2002)
2258,5873,The Emperor's Club (2002)
2259,5875,Personal Velocity (2002)
2260,5876,"Quiet American, The (2002)"
2261,5878,Talk to Her (Hable con Ella) (2002)
2262,5880,Extreme Ops (2002)
2263,5881,Solaris (2002)
2264,5882,Treasure Planet (2002)
2265,5888,Brother (Brat) (1997)
2266,5889,"Cruel Romance, A (Zhestokij Romans) (1984)"
2267,5890,Elling (2001)
2268,5893,"Last Seduction, The (1994)"
2269,5899,Zulu (1964)
2270,5901,Empire (2002)
2271,5902,Adaptation (2002)
2272,5909,Visitor Q (Bizita Q) (2001)
2273,5915,Victory (a.k.a. Escape to Victory) (1981)
2274,5927,"Best Little Whorehouse in Texas, The (1982)"
2275,5941,Drumline (2002)
2276,5944,Star Trek: Nemesis (2002)
2277,5945,About Schmidt (2002)
2278,5947,Evelyn (2002)
2279,5951,Morvern Callar (2002)
2280,5952,"Lord of the Rings: The Two Towers, The (2002)"
2281,5953,Devils on the Doorstep (Guizi lai le) (2000)
2282,5954,25th Hour (2002)
2283,5955,Antwone Fisher (2002)
2284,5956,Gangs of New York (2002)
2285,5959,Narc (2002)
2286,5962,Body of Evidence (1993)
2287,5963,"Children's Hour, The (1961)"
2288,5968,Miami Blues (1990)
2289,5969,My Girl 2 (1994)
2290,5970,My Girl (1991)
2291,5971,My Neighbor Totoro (Tonari no Totoro) (1988)
2292,5974,"Thief of Bagdad, The (1940)"
2293,5975,War and Peace (1956)
2294,5984,"Story of O, The (Histoire d'O) (1975)"
2295,5986,Fat City (1972)
2296,5988,Quicksilver (1986)
2297,5989,Catch Me If You Can (2002)
2298,5991,Chicago (2002)
2299,5992,"Hours, The (2002)"
2300,5993,Max (2002)
2301,5994,Nicholas Nickleby (2002)
2302,5995,"Pianist, The (2002)"
2303,5999,Heavy Metal 2000 (2000)
2304,6001,"King of Comedy, The (1983)"
2305,6002,Love Liza (2002)
2306,6003,Confessions of a Dangerous Mind (2002)
2307,6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)"
2308,6016,City of God (Cidade de Deus) (2002)
2309,6020,Alice Adams (1935)
2310,6021,"American Friend, The (Amerikanische Freund, Der) (1977)"
2311,6022,American Me (1992)
2312,6023,Band of Outsiders (Bande à part) (1964)
2313,6027,Dogfight (1991)
2314,6031,Imitation of Life (1959)
2315,6035,Pépé le Moko (1937)
2316,6041,Amen. (2002)
2317,6049,Ethan Frome (1993)
2318,6051,"Harder They Come, The (1973)"
2319,6055,Sugar Hill (1994)
2320,6057,Biker Boyz (2003)
2321,6063,May (2002)
2322,6064,"Harder They Fall, The (1956)"
2323,6070,Tokyo Decadence (Topâzu) (1992)
2324,6086,"I, the Jury (1982)"
2325,6101,Missing (1982)
2326,6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)"
2327,6111,Paradise (1982)
2328,6116,"Pirate Movie, The (1982)"
2329,6148,White Dog (1982)
2330,6156,Shanghai Knights (2003)
2331,6159,All the Real Girls (2003)
2332,6162,Gerry (2002)
2333,6169,"Black Stallion Returns, The (1983)"
2334,6170,"Black Stallion, The (1979)"
2335,6178,"Patch of Blue, A (1965)"
2336,6181,"Red Badge of Courage, The (1951)"
2337,6184,"Man Who Fell to Earth, The (1976)"
2338,6185,Dark Blue (2003)
2339,6186,Gods and Generals (2003)
2340,6187,"Life of David Gale, The (2003)"
2341,6193,Poolhall Junkies (2002)
2342,6196,Cradle 2 the Grave (2003)
2343,6197,Spider (2002)
2344,6201,Lady Jane (1986)
2345,6202,Late Marriage (Hatuna Meuheret) (2001)
2346,6213,Tears of the Sun (2003)
2347,6214,Irreversible (Irréversible) (2002)
2348,6215,Laurel Canyon (2002)
2349,6216,Nowhere in Africa (Nirgendwo in Afrika) (2001)
2350,6217,"Safety of Objects, The (2001)"
2351,6218,Bend It Like Beckham (2002)
2352,6219,"Hunted, The (2003)"
2353,6220,Willard (2003)
2354,6222,Prozac Nation (2001)
2355,6223,Spun (2001)
2356,6225,King of Kings (1961)
2357,6232,Born Free (1966)
2358,6234,Equus (1977)
2359,6235,Europa Europa (Hitlerjunge Salomon) (1990)
2360,6237,"Glenn Miller Story, The (1953)"
2361,6238,Green Card (1990)
2362,6239,Journey to the Center of the Earth (1959)
2363,6241,Pauline at the Beach (Pauline à la Plage) (1983)
2364,6244,Salaam Bombay! (1988)
2365,6245,Sweet Charity (1969)
2366,6246,Talent for the Game (1991)
2367,6250,Dreamcatcher (2003)
2368,6263,Basic (2003)
2369,6264,"Core, The (2003)"
2370,6266,What a Girl Wants (2003)
2371,6267,Assassination Tango (2002)
2372,6268,Raising Victor Vargas (2002)
2373,6270,Akira Kurosawa's Dreams (Dreams) (1990)
2374,6271,Day for Night (La Nuit Américaine) (1973)
2375,6273,In a Lonely Place (1950)
2376,6279,"Good Thief, The (2002)"
2377,6280,"Man Apart, A (2003)"
2378,6281,Phone Booth (2002)
2379,6285,Levity (2003)
2380,6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
2381,6288,Better Luck Tomorrow (2002)
2382,6289,Ghosts of the Abyss (2003)
2383,6291,Lilya 4-Ever (Lilja 4-ever) (2002)
2384,6294,Bulletproof Monk (2003)
2385,6297,Holes (2003)
2386,6301,Straw Dogs (1971)
2387,6305,Fahrenheit 451 (1966)
2388,6310,Memories of Me (1988)
2389,6316,"Wiz, The (1978)"
2390,6319,"My Father the Hero (Mon père, ce héros.) (1991)"
2391,6324,It Runs in the Family (2003)
2392,6329,Manic (2001)
2393,6330,People I Know (2002)
2394,6333,X2: X-Men United (2003)
2395,6334,Blue Car (2002)
2396,6335,"Dancer Upstairs, The (2002)"
2397,6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002)
2398,6337,Owning Mahowny (2003)
2399,6339,"Man on the Train (Homme du train, L') (2002)"
2400,6341,"Shape of Things, The (2003)"
2401,6342,"Trip, The (2002)"
2402,6344,101 Reykjavik (101 Reykjavík) (2000)
2403,6345,"Chorus Line, A (1985)"
2404,6347,Beat Street (1984)
2405,6349,Breakin' (1984)
2406,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
2407,6365,"Matrix Reloaded, The (2003)"
2408,6370,"Spanish Apartment, The (L'auberge espagnole) (2002)"
2409,6373,Bruce Almighty (2003)
2410,6376,Respiro (2002)
2411,6377,Finding Nemo (2003)
2412,6382,Together (Han ni Zai Yiki) (2002)
2413,6385,Whale Rider (2002)
2414,6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)"
2415,6405,Treasure Island (1950)
2416,6415,Intervista (1987)
2417,6422,Shenandoah (1965)
2418,6427,"Railway Children, The (1970)"
2419,6436,This Boy's Life (1993)
2420,6440,Barton Fink (1991)
2421,6448,"Flight of the Phoenix, The (1965)"
2422,6449,From the Terrace (1960)
2423,6452,"Long, Hot Summer, The (1958)"
2424,6454,Music Box (1989)
2425,6460,"Trial, The (Procès, Le) (1962)"
2426,6461,"Unforgiven, The (1960)"
2427,6465,Jubilee (1977)
2428,6466,Mississippi Masala (1991)
2429,6477,"Song of Bernadette, The (1943)"
2430,6484,Hollywood Homicide (2003)
2431,6493,Alex and Emma (2003)
2432,6503,Charlie's Angels: Full Throttle (2003)
2433,6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)
2434,6510,"Bodies, Rest & Motion (1993)"
2435,6516,Anastasia (1956)
2436,6517,"Babe, The (1992)"
2437,6527,Scaramouche (1952)
2438,6530,"Tenant, The (Locataire, Le) (1976)"
2439,6534,Hulk (2003)
2440,6536,Sinbad: Legend of the Seven Seas (2003)
2441,6537,Terminator 3: Rise of the Machines (2003)
2442,6538,Swimming Pool (2003)
2443,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
2444,6542,"Cuckoo, The (Kukushka) (2002)"
2445,6545,I Capture the Castle (2003)
2446,6547,Northfork (2003)
2447,6549,How to Deal (2003)
2448,6552,Dirty Pretty Things (2002)
2449,6553,"Embalmer, The (Imbalsamatore, L') (2002)"
2450,6558,Curly Sue (1991)
2451,6563,Masked & Anonymous (2003)
2452,6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
2453,6565,Seabiscuit (2003)
2454,6566,Spy Kids 3-D: Game Over (2003)
2455,6567,Buffalo Soldiers (2001)
2456,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)"
2457,6573,Avanti! (1972)
2458,6577,Kickboxer 2: The Road Back (1991)
2459,6581,"Private Life of Sherlock Holmes, The (1970)"
2460,6584,"What's Up, Tiger Lily? (1966)"
2461,6591,"Magdalene Sisters, The (2002)"
2462,6592,"Secret Lives of Dentists, The (2002)"
2463,6596,"Divorce, Le (2003)"
2464,6603,"Double Life, A (1947)"
2465,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
2466,6611,Umberto D. (1952)
2467,6620,American Splendor (2003)
2468,6624,Agent Cody Banks (2003)
2469,6625,Camp Nowhere (1994)
2470,6639,Wait Until Dark (1967)
2471,6643,Tokyo Story (Tôkyô monogatari) (1953)
2472,6644,"Green Ray, The (Rayon vert, Le) (1986)"
2473,6645,THX 1138 (1971)
2474,6650,Kind Hearts and Coronets (1949)
2475,6654,Atragon (Kaitei Gunkan) (1963)
2476,6660,"Red Shoes, The (1948)"
2477,6664,Commando (1985)
2478,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
2479,6669,Ikiru (1952)
2480,6671,"Angel at My Table, An (1990)"
2481,6678,"Handmaid's Tale, The (1990)"
2482,6684,Death in Venice (Morte a Venezia) (1971)
2483,6688,Autumn Spring (Babí léto) (2001)
2484,6689,"Battle of Shaker Heights, The (2003)"
2485,6691,Dust (2001)
2486,6696,Bollywood/Hollywood (2002)
2487,6699,Once Upon a Time in the Midlands (2002)
2488,6705,Party Monster (2003)
2489,6706,Taking Sides (2001)
2490,6708,Matchstick Men (2003)
2491,6709,Once Upon a Time in Mexico (2003)
2492,6710,Dummy (2002)
2493,6711,Lost in Translation (2003)
2494,6713,Millennium Actress (Sennen joyû) (2001)
2495,6721,Once Upon a Time in China (Wong Fei Hung) (1991)
2496,6724,Paper Moon (1973)
2497,6750,Anything Else (2003)
2498,6751,Cold Creek Manor (2003)
2499,6752,"Fighting Temptations, The (2003)"
2500,6753,Secondhand Lions (2003)
2501,6760,In This World (2002)
2502,6764,"Rundown, The (2003)"
2503,6765,Under the Tuscan Sun (2003)
2504,6768,Luther (2003)
2505,6770,My Life Without Me (2003)
2506,6776,Lagaan: Once Upon a Time in India (2001)
2507,6777,Judgment at Nuremberg (1961)
2508,6783,"Rules of the Game, The (La règle du jeu) (1939)"
2509,6786,Kiss of the Spider Woman (1985)
2510,6787,All the President's Men (1976)
2511,6788,Angie (1994)
2512,6789,"Apartment, The (Appartement, L') (1996)"
2513,6790,Avalon (2001)
2514,6791,Babette's Feast (Babettes gæstebud) (1987)
2515,6793,Beethoven (1992)
2516,6796,Boyz N the Hood (1991)
2517,6797,Bugsy (1991)
2518,6808,Where Eagles Dare (1968)
2519,6810,Sleeping with the Enemy (1991)
2520,6817,"White Hunter, Black Heart (1990)"
2521,6818,Come and See (Idi i smotri) (1985)
2522,6820,Ginger Snaps (2000)
2523,6832,Regarding Henry (1991)
2524,6837,Love Affair (1939)
2525,6850,Leap of Faith (1992)
2526,6851,"Gas, Food, Lodging (1992)"
2527,6852,In Cold Blood (1967)
2528,6856,Yankee Doodle Dandy (1942)
2529,6857,Ninja Scroll (Jûbei ninpûchô) (1995)
2530,6858,Knife in the Water (Nóz w wodzie) (1962)
2531,6860,Mobsters (1991)
2532,6862,Out of Time (2003)
2533,6867,"Station Agent, The (2003)"
2534,6868,Wonderland (2003)
2535,6870,Mystic River (2003)
2536,6879,Runaway Jury (2003)
2537,6881,Pieces of April (2003)
2538,6882,Returner (Ritaanaa) (2002)
2539,6883,Sylvia (2003)
2540,6884,Veronica Guerin (2003)
2541,6885,In the Cut (2003)
2542,6886,Beyond Borders (2003)
2543,6887,Radio (2003)
2544,6889,Brother Bear (2003)
2545,6890,Elephant (2003)
2546,6898,Sweet Sixteen (2002)
2547,6902,Interstate 60 (2002)
2548,6918,"Unvanquished, The (Aparajito) (1957)"
2549,6927,"Human Stain, The (2003)"
2550,6932,Shattered Glass (2003)
2551,6934,"Matrix Revolutions, The (2003)"
2552,6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)
2553,6942,Love Actually (2003)
2554,6947,Master and Commander: The Far Side of the World (2003)
2555,6950,"Missing, The (2003)"
2556,6953,21 Grams (2003)
2557,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)"
2558,6959,Timeline (2003)
2559,6961,Damage (Fatale) (1992)
2560,6969,"Dernier Combat, Le (Last Battle, The) (1983)"
2561,6971,Europa (Zentropa) (1991)
2562,6973,Final Analysis (1992)
2563,6975,Funny Games (1997)
2564,6978,Slacker (1991)
2565,6979,WarGames (1983)
2566,6981,"Ordet (Word, The) (1955)"
2567,6982,Forbidden Games (Jeux interdits) (1952)
2568,6983,Jane Eyre (1944)
2569,6984,"Tale of Two Cities, A (1935)"
2570,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
2571,6986,Ben-Hur: A Tale of the Christ (1925)
2572,6989,Gorky Park (1983)
2573,6990,The Great Train Robbery (1978)
2574,6992,Guarding Tess (1994)
2575,6993,Hannah and Her Sisters (1986)
2576,6997,Hoffa (1992)
2577,6998,House of Cards (1993)
2578,7000,Hudson Hawk (1991)
2579,7007,"Last Boy Scout, The (1991)"
2580,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972)
2581,7009,Lorenzo's Oil (1992)
2582,7010,"Lover, The (Amant, L') (1992)"
2583,7013,"Night of the Hunter, The (1955)"
2584,7016,Over the Top (1987)
2585,7018,Presumed Innocent (1990)
2586,7019,Project X (1987)
2587,7022,Battle Royale (Batoru rowaiaru) (2000)
2588,7023,"Wedding Banquet, The (Xi yan) (1993)"
2589,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
2590,7025,"Midnight Clear, A (1992)"
2591,7030,Radio Flyer (1992)
2592,7031,"Real McCoy, The (1993)"
2593,7032,Revenge (1990)
2594,7034,Show Me Love (Fucking Åmål) (1998)
2595,7037,High Heels (Tacones lejanos) (1991)
2596,7038,Things You Can Tell Just by Looking at Her (2000)
2597,7040,To Live and Die in L.A. (1985)
2598,7044,Wild at Heart (1990)
2599,7047,Year of the Dragon (1985)
2600,7048,Nothing to Lose (1997)
2601,7052,Mary of Scotland (1936)
2602,7054,Little Women (1949)
2603,7056,"Public Enemy, The (1931)"
2604,7059,National Velvet (1944)
2605,7060,Jesus Christ Superstar (1973)
2606,7061,Dark Victory (1939)
2607,7062,Birdman of Alcatraz (1962)
2608,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
