"movieId","title"
"5088","Going Places (Valseuses, Les) (1974)"
"5099","Heidi (1937)"
"5103","Sandlot, The (1993)"
"5107","Hart's War (2002)"
"5108","John Q (2002)"
"5109","Return to Never Land (2002)"
"5112","Last Orders (2001)"
"5114","Bad and the Beautiful, The (1952)"
"5121","Stroszek (1977)"
"5127","Dragonfly (2002)"
"5131","How to Kill Your Neighbor's Dog (2000)"
"5134","Mean Machine (2001)"
"5136","Wendigo (2001)"
"5147","Wild Strawberries (Smultronstället) (1957)"
"5152","We Were Soldiers (2002)"
"5171","Time Machine, The (2002)"
"5177","Magnificent Ambersons, The (1942)"
"5178","Fun (1994)"
"5197","Little Darlings (1980)"
"5198","Long Good Friday, The (1980)"
"5202","Mon oncle d'Amérique (1980)"
"5209","Ffolkes (1979)"
"5218","Ice Age (2002)"
"5221","Harrison's Flowers (2000)"
"5225","And Your Mother Too (Y tu mamá también) (2001)"
"5226","All the Right Moves (1983)"
"5237","Taps (1981)"
"5238","Return of the Secaucus 7 (1980)"
"5239","Rude Boy (1980)"
"5240","Running Scared (1980)"
"5244","Shogun Assassin (1980)"
"5256","Stolen Summer (2002)"
"5258","George Washington (2000)"
"5264","Clockstoppers (2002)"
"5265","Death to Smoochy (2002)"
"5267","Rookie, The (2002)"
"5268","No Such Thing (2001)"
"5269","Piano Teacher, The (La pianiste) (2001)"
"5272","Time Out (L'emploi du temps) (2001)"
"5291","Rashomon (Rashômon) (1950)"
"5293","Changing Lanes (2002)"
"5294","Frailty (2001)"
"5297","Cat's Meow, The (2002)"
"5300","3:10 to Yuma (1957)"
"5304","Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)"
"5313","The Scorpion King (2002)"
"5322","World Traveler (2001)"
"5328","Rain (2001)"
"5329","Salton Sea, The (2002)"
"5333","Bob le Flambeur (1955)"
"5338","Full Moon in Blue Water (1988)"
"5339","Husbands and Wives (1992)"
"5341","Lenny (1974)"
"5345","Triumph of the Spirit (1989)"
"5346","Wild Orchid (1990)"
"5347","Deuces Wild (2002)"
"5348","Hollywood Ending (2002)"
"5349","Spider-Man (2002)"
"5353","Butterflies Are Free (1972)"
"5357","Iron Will (1994)"
"5358","Mountains of the Moon (1990)"
"5361","White Fang (1991)"
"5364","Unfaithful (2002)"
"5365","Lady and the Duke, The (Anglaise et le duc, L') (2001)"
"5373","Cranes Are Flying, The (Letyat zhuravli) (1957)"
"5377","About a Boy (2002)"
"5378","Star Wars: Episode II - Attack of the Clones (2002)"
"5379","Believer, The (2001)"
"5380","Importance of Being Earnest, The (2002)"
"5384","I Want to Live! (1958)"
"5387","Enough (2002)"
"5388","Insomnia (2002)"
"5389","Spirit: Stallion of the Cimarron (2002)"
"5390","CQ (2001)"
"5391","Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)"
"5398","Requiem for a Heavyweight (1962)"
"5400","Sum of All Fears, The (2002)"
"5404","84 Charing Cross Road (1987)"
"5410","Silent Running (1972)"
"5415","Divine Secrets of the Ya-Ya Sisterhood (2002)"
"5416","Cherish (2002)"
"5417","Fast Runner, The (Atanarjuat) (2001)"
"5419","Scooby-Doo (2002)"
"5420","Windtalkers (2002)"
"5421","Dangerous Lives of Altar Boys, The (2002)"
"5424","Harvard Man (2001)"
"5425","Dark Blue World (Tmavomodrý svet) (2001)"
"5433","Silver Bullet (Stephen King's Silver Bullet) (1985)"
"5434","Sorry, Wrong Number (1948)"
"5444","Lilo & Stitch (2002)"
"5446","Rabbit-Proof Fence (2002)"
"5447","Sunshine State (2002)"
"5448","Hey Arnold! The Movie (2002)"
"5450","Lovely & Amazing (2001)"
"5451","Pumpkin (2002)"
"5461","Me Without You (2001)"
"5462","Crocodile Hunter: Collision Course, The (2002)"
"5463","Reign of Fire (2002)"
"5464","Road to Perdition (2002)"
"5465","All About Lily Chou-Chou (Riri Shushu no subete) (2001)"
"5466","My Wife is an Actress (Ma Femme est une Actrice) (2001)"
"5471","Perfect (1985)"
"5472","1776 (1972)"
"5475","Z (1969)"
"5477","Sex and Lucia (Lucía y el sexo) (2001)"
"5479","K-19: The Widowmaker (2002)"
"5485","Tadpole (2002)"
"5493","In Like Flint (1967)"
"5497","Our Man Flint (1965)"
"5498","Red Beard (Akahige) (1965)"
"5499","Robin and Marian (1976)"
"5503","Last Kiss, The (Ultimo bacio, L') (2001)"
"5504","Spy Kids 2: The Island of Lost Dreams (2002)"
"5505","Good Girl, The (2002)"
"5506","Blood Work (2002)"
"5508","24 Hour Party People (2002)"
"5515","Songs From the Second Floor (Sånger från andra våningen) (2000)"
"5521","Principal, The (1987)"
"5522","Rollerball (1975)"
"5523","Adventures of Pluto Nash, The (2002)"
"5524","Blue Crush (2002)"
"5525","Mostly Martha (Bella Martha) (2001)"
"5527","Possession (2002)"
"5528","One Hour Photo (2002)"
"5530","Simone (S1m0ne) (2002)"
"5531","Undisputed (2002)"
"5537","Satin Rouge (2002)"
"5540","Clash of the Titans (1981)"
"5562","Snipes (2001)"
"5563","City by the Sea (2002)"
"5570","Thesis (Tesis) (1996)"
"5575","Alias Betty (Betty Fisher et autres histoires) (2001)"
"5577","Igby Goes Down (2002)"
"5582","Captain Ron (1992)"
"5589","Indian Summer (1993)"
"5601","Yearling, The (1946)"
"5607","Son of the Bride (Hijo de la novia, El) (2001)"
"5608","Das Experiment (Experiment, The) (2001)"
"5610","Banger Sisters, The (2002)"
"5611","Four Feathers, The (2002)"
"5614","His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)"
"5615","Invincible (2001)"
"5617","Secretary (2002)"
"5618","Spirited Away (Sen to Chihiro no kamikakushi) (2001)"
"5625","Moonlight Mile (2002)"
"5628","Wasabi (2001)"
"5632","Bloody Sunday (2002)"
"5633","Heaven (2002)"
"5635","Man from Elysian Fields, The (2001)"
"5637","Flirting (1991)"
"5638","Godzilla vs. Mothra (Mosura tai Gojira) (1964)"
"5644","Pride of the Yankees, The (1942)"
"5646","Valmont (1989)"
"5657","Flashback (1990)"
"5666","Rules of Attraction, The (2002)"
"5667","Tuck Everlasting (2002)"
"5668","White Oleander (2002)"
"5673","Punch-Drunk Love (2002)"
"5680","Auto Focus (2002)"
"5682","Grey Zone, The (2001)"
"5685","Real Women Have Curves (2002)"
"5688","Tully (2000)"
"5689","Billy Bathgate (1991)"
"5690","Grave of the Fireflies (Hotaru no haka) (1988)"
"5693","Saturday Night Fever (1977)"
"5694","Staying Alive (1983)"
"5696","Urban Cowboy (1980)"
"5706","...All the Marbles (1981)"
"5707","Absence of Malice (1981)"
"5720","Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)"
"5741","Woman Next Door, The (Femme d'à côté, La) (1981)"
"5742","First Monday in October (1981)"
"5745","Four Seasons, The (1981)"
"5747","Gallipoli (1981)"
"5749","Ghost Story (1981)"
"5764","Looker (1981)"
"5772","My Dinner with André (1981)"
"5782","Professional, The (Le professionnel) (1981)"
"5786","Paid in Full (2002)"
"5788","All or Nothing (2002)"
"5791","Frida (2002)"
"5792","Roger Dodger (2002)"
"5796","Casino Royale (1967)"
"5799","Exodus (1960)"
"5803","I Spy (2002)"
"5810","8 Mile (2002)"
"5812","Far from Heaven (2002)"
"5816","Harry Potter and the Chamber of Secrets (2002)"
"5817","Ararat (2002)"
"5818","Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)"
"5828","Blackrock (1997)"
"5829","Men with Brooms (2002)"
"5838","Madame Bovary (1991)"
"5839","My Father's Glory (La gloire de mon père) (1990)"
"5840","My Mother's Castle (Château de ma mère, Le) (1990)"
"5841","Return to the Blue Lagoon (1991)"
"5843","Toy Soldiers (1991)"
"5847","Ragtime (1981)"
"5856","Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)"
"5867","Thief (1981)"
"5872","Die Another Day (2002)"
"5873","The Emperor's Club (2002)"
"5875","Personal Velocity (2002)"
"5876","Quiet American, The (2002)"
"5878","Talk to Her (Hable con Ella) (2002)"
"5880","Extreme Ops (2002)"
"5881","Solaris (2002)"
"5882","Treasure Planet (2002)"
"5888","Brother (Brat) (1997)"
"5889","Cruel Romance, A (Zhestokij Romans) (1984)"
"5890","Elling (2001)"
"5893","Last Seduction, The (1994)"
"5899","Zulu (1964)"
"5901","Empire (2002)"
"5902","Adaptation (2002)"
"5909","Visitor Q (Bizita Q) (2001)"
"5915","Victory (a.k.a. Escape to Victory) (1981)"
"5927","Best Little Whorehouse in Texas, The (1982)"
"5941","Drumline (2002)"
"5944","Star Trek: Nemesis (2002)"
"5945","About Schmidt (2002)"
"5947","Evelyn (2002)"
"5951","Morvern Callar (2002)"
"5952","Lord of the Rings: The Two Towers, The (2002)"
"5953","Devils on the Doorstep (Guizi lai le) (2000)"
"5954","25th Hour (2002)"
"5955","Antwone Fisher (2002)"
"5956","Gangs of New York (2002)"
"5959","Narc (2002)"
"5962","Body of Evidence (1993)"
"5963","Children's Hour, The (1961)"
"5968","Miami Blues (1990)"
"5969","My Girl 2 (1994)"
"5970","My Girl (1991)"
"5971","My Neighbor Totoro (Tonari no Totoro) (1988)"
"5974","Thief of Bagdad, The (1940)"
"5975","War and Peace (1956)"
"5984","Story of O, The (Histoire d'O) (1975)"
"5986","Fat City (1972)"
"5988","Quicksilver (1986)"
"5989","Catch Me If You Can (2002)"
"5991","Chicago (2002)"
"5992","Hours, The (2002)"
"5993","Max (2002)"
"5994","Nicholas Nickleby (2002)"
"5995","Pianist, The (2002)"
"5999","Heavy Metal 2000 (2000)"
"6001","King of Comedy, The (1983)"
"6002","Love Liza (2002)"
"6003","Confessions of a Dangerous Mind (2002)"
"6009","City of Lost Souls, The (Hyôryuu-gai) (2000)"
"6016","City of God (Cidade de Deus) (2002)"
"6020","Alice Adams (1935)"
"6021","American Friend, The (Amerikanische Freund, Der) (1977)"
"6022","American Me (1992)"
"6023","Band of Outsiders (Bande à part) (1964)"
"6027","Dogfight (1991)"
"6031","Imitation of Life (1959)"
"6035","Pépé le Moko (1937)"
"6041","Amen. (2002)"
"6049","Ethan Frome (1993)"
"6051","Harder They Come, The (1973)"
"6055","Sugar Hill (1994)"
"6057","Biker Boyz (2003)"
"6063","May (2002)"
"6064","Harder They Fall, The (1956)"
"6070","Tokyo Decadence (Topâzu) (1992)"
"6086","I, the Jury (1982)"
"6101","Missing (1982)"
"6107","Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)"
"6111","Paradise (1982)"
"6116","Pirate Movie, The (1982)"
"6148","White Dog (1982)"
"6156","Shanghai Knights (2003)"
"6159","All the Real Girls (2003)"
"6162","Gerry (2002)"
"6169","Black Stallion Returns, The (1983)"
"6170","Black Stallion, The (1979)"
"6178","Patch of Blue, A (1965)"
"6181","Red Badge of Courage, The (1951)"
"6184","Man Who Fell to Earth, The (1976)"
"6185","Dark Blue (2003)"
"6186","Gods and Generals (2003)"
"6187","Life of David Gale, The (2003)"
"6193","Poolhall Junkies (2002)"
"6196","Cradle 2 the Grave (2003)"
"6197","Spider (2002)"
"6201","Lady Jane (1986)"
"6202","Late Marriage (Hatuna Meuheret) (2001)"
"6213","Tears of the Sun (2003)"
"6214","Irreversible (Irréversible) (2002)"
"6215","Laurel Canyon (2002)"
"6216","Nowhere in Africa (Nirgendwo in Afrika) (2001)"
"6217","Safety of Objects, The (2001)"
"6218","Bend It Like Beckham (2002)"
"6219","Hunted, The (2003)"
"6220","Willard (2003)"
"6222","Prozac Nation (2001)"
"6223","Spun (2001)"
"6225","King of Kings (1961)"
"6232","Born Free (1966)"
"6234","Equus (1977)"
"6235","Europa Europa (Hitlerjunge Salomon) (1990)"
"6237","Glenn Miller Story, The (1953)"
"6238","Green Card (1990)"
"6239","Journey to the Center of the Earth (1959)"
"6241","Pauline at the Beach (Pauline à la Plage) (1983)"
"6244","Salaam Bombay! (1988)"
"6245","Sweet Charity (1969)"
"6246","Talent for the Game (1991)"
"6250","Dreamcatcher (2003)"
"6263","Basic (2003)"
"6264","Core, The (2003)"
"6266","What a Girl Wants (2003)"
"6267","Assassination Tango (2002)"
"6268","Raising Victor Vargas (2002)"
"6270","Akira Kurosawa's Dreams (Dreams) (1990)"
"6271","Day for Night (La Nuit Américaine) (1973)"
"6273","In a Lonely Place (1950)"
"6279","Good Thief, The (2002)"
"6280","Man Apart, A (2003)"
"6281","Phone Booth (2002)"
"6285","Levity (2003)"
"6286","Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
"6288","Better Luck Tomorrow (2002)"
"6289","Ghosts of the Abyss (2003)"
"6291","Lilya 4-Ever (Lilja 4-ever) (2002)"
"6294","Bulletproof Monk (2003)"
"6297","Holes (2003)"
"6301","Straw Dogs (1971)"
"6305","Fahrenheit 451 (1966)"
"6310","Memories of Me (1988)"
"6316","Wiz, The (1978)"
"6319","My Father the Hero (Mon père, ce héros.) (1991)"
"6324","It Runs in the Family (2003)"
"6329","Manic (2001)"
"6330","People I Know (2002)"
"6333","X2: X-Men United (2003)"
"6334","Blue Car (2002)"
"6335","Dancer Upstairs, The (2002)"
"6336","Marooned in Iraq (Gomgashtei dar Aragh) (2002)"
"6337","Owning Mahowny (2003)"
"6339","Man on the Train (Homme du train, L') (2002)"
"6341","Shape of Things, The (2003)"
"6342","Trip, The (2002)"
"6344","101 Reykjavik (101 Reykjavík) (2000)"
"6345","Chorus Line, A (1985)"
"6347","Beat Street (1984)"
"6349","Breakin' (1984)"
"6350","Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)"
"6365","Matrix Reloaded, The (2003)"
"6370","Spanish Apartment, The (L'auberge espagnole) (2002)"
"6373","Bruce Almighty (2003)"
"6376","Respiro (2002)"
"6377","Finding Nemo (2003)"
"6382","Together (Han ni Zai Yiki) (2002)"
"6385","Whale Rider (2002)"
"6395","Crazies, The (a.k.a. Code Name: Trixie) (1973)"
"6405","Treasure Island (1950)"
"6415","Intervista (1987)"
"6422","Shenandoah (1965)"
"6427","Railway Children, The (1970)"
"6436","This Boy's Life (1993)"
"6440","Barton Fink (1991)"
"6448","Flight of the Phoenix, The (1965)"
"6449","From the Terrace (1960)"
"6452","Long, Hot Summer, The (1958)"
"6454","Music Box (1989)"
"6460","Trial, The (Procès, Le) (1962)"
"6461","Unforgiven, The (1960)"
"6465","Jubilee (1977)"
"6466","Mississippi Masala (1991)"
"6477","Song of Bernadette, The (1943)"
"6484","Hollywood Homicide (2003)"
"6493","Alex and Emma (2003)"
"6503","Charlie's Angels: Full Throttle (2003)"
"6509","Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)"
"6510","Bodies, Rest & Motion (1993)"
"6516","Anastasia (1956)"
"6517","Babe, The (1992)"
"6527","Scaramouche (1952)"
"6530","Tenant, The (Locataire, Le) (1976)"
"6534","Hulk (2003)"
"6536","Sinbad: Legend of the Seven Seas (2003)"
"6537","Terminator 3: Rise of the Machines (2003)"
"6538","Swimming Pool (2003)"
"6539","Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
"6542","Cuckoo, The (Kukushka) (2002)"
"6545","I Capture the Castle (2003)"
"6547","Northfork (2003)"
"6549","How to Deal (2003)"
"6552","Dirty Pretty Things (2002)"
"6553","Embalmer, The (Imbalsamatore, L') (2002)"
"6558","Curly Sue (1991)"
"6563","Masked & Anonymous (2003)"
"6564","Lara Croft Tomb Raider: The Cradle of Life (2003)"
"6565","Seabiscuit (2003)"
"6566","Spy Kids 3-D: Game Over (2003)"
"6567","Buffalo Soldiers (2001)"
"6571","Mondays in the Sun (Lunes al sol, Los) (2002)"
"6573","Avanti! (1972)"
"6577","Kickboxer 2: The Road Back (1991)"
"6581","Private Life of Sherlock Holmes, The (1970)"
"6584","What's Up, Tiger Lily? (1966)"
"6591","Magdalene Sisters, The (2002)"
"6592","Secret Lives of Dentists, The (2002)"
"6596","Divorce, Le (2003)"
"6603","Double Life, A (1947)"
"6609","Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
"6611","Umberto D. (1952)"
"6620","American Splendor (2003)"
"6624","Agent Cody Banks (2003)"
"6625","Camp Nowhere (1994)"
"6639","Wait Until Dark (1967)"
"6643","Tokyo Story (Tôkyô monogatari) (1953)"
"6644","Green Ray, The (Rayon vert, Le) (1986)"
"6645","THX 1138 (1971)"
"6650","Kind Hearts and Coronets (1949)"
"6654","Atragon (Kaitei Gunkan) (1963)"
"6660","Red Shoes, The (1948)"
"6664","Commando (1985)"
"6666","Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
"6669","Ikiru (1952)"
"6671","Angel at My Table, An (1990)"
"6678","Handmaid's Tale, The (1990)"
"6684","Death in Venice (Morte a Venezia) (1971)"
"6688","Autumn Spring (Babí léto) (2001)"
"6689","Battle of Shaker Heights, The (2003)"
"6691","Dust (2001)"
"6696","Bollywood/Hollywood (2002)"
"6699","Once Upon a Time in the Midlands (2002)"
"6705","Party Monster (2003)"
"6706","Taking Sides (2001)"
"6708","Matchstick Men (2003)"
"6709","Once Upon a Time in Mexico (2003)"
"6710","Dummy (2002)"
"6711","Lost in Translation (2003)"
"6713","Millennium Actress (Sennen joyû) (2001)"
"6721","Once Upon a Time in China (Wong Fei Hung) (1991)"
"6724","Paper Moon (1973)"
"6750","Anything Else (2003)"
"6751","Cold Creek Manor (2003)"
"6752","Fighting Temptations, The (2003)"
"6753","Secondhand Lions (2003)"
"6760","In This World (2002)"
"6764","Rundown, The (2003)"
"6765","Under the Tuscan Sun (2003)"
"6768","Luther (2003)"
"6770","My Life Without Me (2003)"
"6776","Lagaan: Once Upon a Time in India (2001)"
"6777","Judgment at Nuremberg (1961)"
"6783","Rules of the Game, The (La règle du jeu) (1939)"
"6786","Kiss of the Spider Woman (1985)"
"6787","All the President's Men (1976)"
"6788","Angie (1994)"
"6789","Apartment, The (Appartement, L') (1996)"
"6790","Avalon (2001)"
"6791","Babette's Feast (Babettes gæstebud) (1987)"
"6793","Beethoven (1992)"
"6796","Boyz N the Hood (1991)"
"6797","Bugsy (1991)"
"6808","Where Eagles Dare (1968)"
"6810","Sleeping with the Enemy (1991)"
"6817","White Hunter, Black Heart (1990)"
"6818","Come and See (Idi i smotri) (1985)"
"6820","Ginger Snaps (2000)"
"6832","Regarding Henry (1991)"
"6837","Love Affair (1939)"
"6850","Leap of Faith (1992)"
"6851","Gas, Food, Lodging (1992)"
"6852","In Cold Blood (1967)"
"6856","Yankee Doodle Dandy (1942)"
"6857","Ninja Scroll (Jûbei ninpûchô) (1995)"
"6858","Knife in the Water (Nóz w wodzie) (1962)"
"6860","Mobsters (1991)"
"6862","Out of Time (2003)"
"6867","Station Agent, The (2003)"
"6868","Wonderland (2003)"
"6870","Mystic River (2003)"
"6879","Runaway Jury (2003)"
"6881","Pieces of April (2003)"
"6882","Returner (Ritaanaa) (2002)"
"6883","Sylvia (2003)"
"6884","Veronica Guerin (2003)"
"6885","In the Cut (2003)"
"6886","Beyond Borders (2003)"
"6887","Radio (2003)"
"6889","Brother Bear (2003)"
"6890","Elephant (2003)"
"6898","Sweet Sixteen (2002)"
"6902","Interstate 60 (2002)"
"6918","Unvanquished, The (Aparajito) (1957)"
"6927","Human Stain, The (2003)"
"6932","Shattered Glass (2003)"
"6934","Matrix Revolutions, The (2003)"
"6939","Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)"
"6942","Love Actually (2003)"
"6947","Master and Commander: The Far Side of the World (2003)"
"6950","Missing, The (2003)"
"6953","21 Grams (2003)"
"6954","Barbarian Invasions, The (Les invasions barbares) (2003)"
"6959","Timeline (2003)"
"6961","Damage (Fatale) (1992)"
